seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
123,3,1,199,50,5.858008003234863,3.3692693758010863,0.9911196660995484,0.5472494578361511,0.78807541847229,0.7148839020729065,0.940039975643158,0.6485453796386719,0.931651953458786,0.6036433720588684,0.9491550517082215,0.19496649801731109,5.5622053146362305,3.106519735776461,0.990548835350917,0.5873696024601276,0.7674506902694702,0.6615389631344721,0.938036166704618,0.6037112932938796,0.9312337636947632,0.6016566432439364,0.9475476558391864,0.19275322671119982,0.43400710362654465,0.19275322671119982,0.05248222184868959
123,3,2,199,50,5.362870960235596,2.948763384819031,0.9911188900470733,0.5445307004451752,0.7800800025463104,0.6562958884239197,0.938929328918457,0.5491079318523407,0.9319751274585724,0.5648530054092408,0.9499897253513336,0.17531064927577972,5.2907191056471605,2.894144810163058,0.9905323707140409,0.5532386073699365,0.7630199790000916,0.6353366099871122,0.936762640109429,0.5496540665626526,0.9291637860811673,0.5570437816473154,0.9476727109688979,0.17087137355254248,0.4087519531066601,0.17087137355254248,0.05238157768662159
123,3,3,199,50,5.20516845703125,2.8185620403289793,0.9910918545722961,0.5347770500183106,0.7749999523162842,0.6251659095287323,0.9389689004421234,0.5338135755062103,0.9310004687309266,0.555441575050354,0.9501273000240326,0.17077515840530397,5.160980444688064,2.7838809490203857,0.9905005510036762,0.5351943213206071,0.7581100555566641,0.6190142860779395,0.9369780146158658,0.5354212751755347,0.9283808607321519,0.5574746682093694,0.9481952373798077,0.1712087644980504,0.40860841824458194,0.1712087644980504,0.05185427316106283
123,3,4,199,50,5.064415769577026,2.694538426399231,0.9910731637477874,0.5111129289865494,0.7710577690601349,0.618325628042221,0.9394126439094543,0.5135206145048141,0.9300722074508667,0.5607392454147339,0.9508119320869446,0.17360686480998994,4.997010414416973,2.6479530334472656,0.9904384613037109,0.5089928530729734,0.7531729753200824,0.6048934092888465,0.9369041323661804,0.5061625081759232,0.9269110331168542,0.5531298059683579,0.9482555160155663,0.1692160597214332,0.4057891689814054,0.1692160597214332,0.05179262390503517
123,3,5,199,50,4.929536256790161,2.589925670623779,0.9909904813766479,0.4964079791307449,0.7644649541378021,0.5945253014564514,0.9392365777492523,0.4944864654541016,0.9276229286193848,0.5460561895370484,0.9499849951267243,0.1665054365992546,4.979648259969858,2.6468766102424035,0.9903746063892658,0.5022839399484488,0.7467375443531916,0.5984826592298654,0.9372605498020465,0.5061863477413471,0.9244176837114187,0.5317342327191279,0.9469829155848577,0.15894720187553993,0.39323055973419774,0.15894720187553993,0.0530824434871857
123,3,6,199,50,4.810663194656372,2.501921854019165,0.9907985687255859,0.4776338702440262,0.7568084347248077,0.5780837881565094,0.9393429124355316,0.4770940011739731,0.9243114686012268,0.5256669187545776,0.9478571259975433,0.15672750502824784,4.836235926701472,2.53781089415917,0.9901159268159133,0.4833849324629857,0.7366694257809565,0.5737601105983441,0.9367749782708975,0.4880409240722656,0.9198245818798358,0.5172456273665795,0.9437688038899348,0.15200347166794997,0.3846180416070498,0.15200347166794997,0.05630904464767529
123,3,7,199,50,4.676520366668701,2.404620261192322,0.9905799973011017,0.45915585398674014,0.749248833656311,0.5530537986755371,0.9379741024971008,0.45973670959472657,0.9204731822013855,0.5013708597421647,0.9450724637508392,0.14523082971572876,4.666623482337365,2.405692907480093,0.9899343527280368,0.46667311512506926,0.7319906445649954,0.5411251508272611,0.935218448822315,0.4660816742823674,0.9167721913411067,0.4994690464093135,0.9408447788311884,0.14352618272487933,0.37387704161497265,0.14352618272487933,0.05925367657954876
123,3,8,199,50,4.5519403457641605,2.3162459754943847,0.9904204535484314,0.4441959863901138,0.7440426158905029,0.5284777992963791,0.9362556219100953,0.4401992952823639,0.9177837932109832,0.4737992215156555,0.9423462891578674,0.132426837682724,4.613516440758338,2.3709853979257436,0.9898584072406476,0.46028578739899856,0.7298262807039114,0.5274706803835355,0.9337051648360032,0.46008874819828915,0.9158562742746793,0.48261935665057254,0.9390078141139104,0.1358359341438,0.3629720233953916,0.1358359341438,0.0611052206502511
123,3,9,199,50,4.431450910568238,2.225360689163208,0.990259120464325,0.4288964158296585,0.7381996285915374,0.5106908184289932,0.9346184849739074,0.42359407484531403,0.915338933467865,0.4536390864849091,0.9402773785591125,0.12317149370908737,4.4210590949425335,2.225760276500995,0.989721234028156,0.4339196796600635,0.7248931022790762,0.508452967955516,0.9322660611226008,0.42128820373461795,0.9129716478861295,0.44283496875029343,0.9385843093578632,0.11753833236602637,0.3375497506215022,0.11753833236602637,0.06150280283047603
123,3,10,199,50,4.29807451248169,2.121300458908081,0.9900257778167725,0.41274456202983856,0.7318342912197113,0.4907909578084946,0.9331228482723236,0.4077491843700409,0.9134232831001282,0.4365643686056137,0.9389402484893798,0.11549772545695305,4.338173169356126,2.159754312955416,0.9894503309176519,0.42238784294862014,0.7137037057142991,0.49285244253965527,0.930392311169551,0.4212034734395834,0.9103173200900738,0.44310827667896563,0.9363969197640052,0.11779051560621995,0.33752922828380877,0.11779051560621995,0.06372887813127957
