seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
777,3,1,199,50,5.763055801391602,3.3055398893356323,0.9905639457702636,0.6726567304134369,0.7786338651180267,0.7029704022407531,0.9419868648052215,0.46900123834609986,0.939819678068161,0.5657956397533417,0.9457161951065064,0.17618121534585954,5.436304459205041,2.9896582640134373,0.9903217737491314,0.6583381386903616,0.7680126841251667,0.6891385041750394,0.9420145887594956,0.49164214730262756,0.9395061731338501,0.5584359077306894,0.9472294816604028,0.1715829876753,0.408415817297422,0.1715829876753,0.052814788543261014
777,3,2,199,50,5.3310324001312255,2.899678363800049,0.9902543926239014,0.6534771025180817,0.772730461359024,0.6870371294021607,0.9412401986122131,0.48339203536510467,0.9362764322757721,0.5306895315647125,0.945474009513855,0.15860823690891265,5.1703979052030125,2.7737953112675595,0.990309110054603,0.6331585095478938,0.7600525204951947,0.6703805510814373,0.942269659959353,0.4590543279281029,0.9385558871122507,0.5041518050890702,0.947424420943627,0.1460106372833252,0.37705793059789217,0.1460106372833252,0.052620575118523374
777,3,3,199,50,5.143826417922973,2.7487690353393557,0.9904747116565704,0.6307877719402313,0.7686583983898163,0.6639862608909607,0.9411952757835388,0.4619960796833038,0.9357544696331024,0.5034069657325745,0.9455212140083313,0.14574564576148988,5.007803990290715,2.6388394282414365,0.9902637509199289,0.615348953467149,0.7618455153245193,0.6477797627449036,0.9419855521275446,0.4434637656578651,0.9380187025436988,0.4859689978452829,0.9466361816112812,0.13750255451752588,0.3658771881690392,0.13750255451752588,0.0534077318241963
777,3,4,199,50,5.0062122631073,2.6422754287719727,0.9903832876682281,0.6147274994850158,0.7667465507984161,0.6391327226161957,0.9407383513450622,0.44247181475162506,0.9344665563106537,0.4835941970348358,0.9458049845695495,0.13648957878351212,4.92406859764686,2.5794404470003567,0.9900008210769067,0.5985578298568726,0.7579648723969092,0.6282356014618506,0.9416311108149015,0.4326375058064094,0.9377712928331815,0.4732285462892972,0.9466739434462327,0.13131122978834006,0.3573159483762888,0.13131122978834006,0.053371015936136246
777,3,5,199,50,4.889469594955444,2.5566971015930178,0.990310446023941,0.594121664762497,0.7645416843891144,0.6160091805458069,0.9405390429496765,0.42185733377933504,0.934689096212387,0.46610895574092864,0.9454015338420868,0.1285322903096676,4.857400820805476,2.541855995471661,0.9896177695347712,0.5820988049873939,0.7494056958418626,0.6040571882174566,0.9418809001262372,0.41691171205960786,0.9384438808147724,0.4605168104171753,0.9465397229561439,0.12500651868490073,0.34771233338576096,0.12500651868490073,0.05350200545329314
777,3,6,199,50,4.753985366821289,2.44656099319458,0.9901064944267273,0.5829654049873352,0.762527824640274,0.5935500717163086,0.9400819325447083,0.4051228296756744,0.9342082405090332,0.4523157095909119,0.944712575674057,0.1224032048881054,4.6344260435837965,2.3510226102975698,0.9901116169415988,0.5651565698476938,0.7564087601808401,0.5818369067632235,0.9406624344679025,0.3875410556793213,0.936511333172138,0.43636021476525527,0.9445824989905725,0.11531579952973586,0.33317540012873137,0.11531579952973586,0.055469610943244055
777,3,7,199,50,4.632762222290039,2.353334722518921,0.9899499988555909,0.564574568271637,0.759257642030716,0.5759296488761901,0.939795092344284,0.38665614306926727,0.9342034733295441,0.4343508267402649,0.9439933848381042,0.11442247450351715,4.54544892677894,2.2883168917435865,0.9895628965817965,0.5490582997982318,0.7493471411558298,0.5609748501044053,0.9405964062764094,0.3721441672398494,0.9371740726324228,0.42555336081064665,0.9444291775043194,0.11034052417828487,0.32554521468969494,0.11034052417828487,0.05561373640711491
777,3,8,199,50,4.497516536712647,2.250707173347473,0.9896436214447022,0.547076358795166,0.7547463572025299,0.5494546365737915,0.9392751669883728,0.3647737735509872,0.9330582678318023,0.4190893280506134,0.9429564046859741,0.10790747404098511,4.403005673335149,2.1795098047990065,0.9888669573343717,0.5283394066187052,0.7420760668241061,0.5384342487041767,0.9400850992936355,0.3539188572993645,0.9358114737730759,0.4061104471866901,0.9432639112839332,0.1020942937869292,0.31224717314426714,0.1020942937869292,0.056765274359629705
777,3,9,199,50,4.380124626159668,2.159321150779724,0.9893605446815491,0.532770813703537,0.7516554117202758,0.532431663274765,0.9387746357917786,0.3499099689722061,0.931112231016159,0.4008040153980255,0.9415851318836213,0.10013475269079208,4.262243527632493,2.0661164888968835,0.9895087618094224,0.5182715287575355,0.7454791114880488,0.515617127601917,0.9384132027626038,0.335148063989786,0.9304940471282372,0.3876245732490833,0.9398654515926654,0.0944391070650174,0.2999587677992307,0.0944391070650174,0.060168727372701354
777,3,10,199,50,4.24839114189148,2.062150762081146,0.9891293525695801,0.5121548080444336,0.7432939052581787,0.5066936123371124,0.9366228330135346,0.3341688281297684,0.9247294998168946,0.3869935637712479,0.9389495205879211,0.09446706488728523,4.195596291468694,2.0212799310684204,0.9890443178323599,0.49998663251216596,0.7331925447170551,0.5047070957147158,0.9360381364822388,0.33597384966336763,0.9217566435153668,0.3803926110267639,0.9375299215316772,0.09145589631337386,0.29483335981002223,0.09145589631337386,0.06252509212264648
