seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
123,5,1,200,49,5.636674270629883,3.136240758895874,0.9909331440925598,0.649705764055252,0.7946780502796174,0.6849471116065979,0.9405090022087097,0.5993609535694122,0.9358577537536621,0.6094602704048157,0.9425876212120056,0.19847017735242845,5.288378715515137,2.824102071615366,0.9908602833747864,0.6488477496000437,0.7902995577225318,0.6102898395978488,0.9420671417162969,0.5833221673965454,0.9276393331014193,0.6240311723489028,0.943566368176387,0.2052244349167897,0.4424438430712773,0.2052244349167897,0.05649124544400435
123,5,2,200,49,5.196721239089966,2.759567289352417,0.990974589586258,0.6342217993736267,0.7885058033466339,0.6038750779628753,0.9410566985607147,0.565797996520996,0.9333495509624481,0.5862484622001648,0.9418822288513183,0.1878439348936081,5.154040189889761,2.741957957927997,0.9910346132058364,0.6132988838049082,0.7742528502757733,0.5914266888911908,0.9396452124302204,0.5671191628162677,0.9240467319121728,0.5733709564575782,0.9417817730170029,0.18199977851830995,0.40831684836974513,0.18199977851830995,0.058229571638199
123,5,3,200,49,5.014372854232788,2.6228138494491575,0.9907504987716674,0.6062979507446289,0.7810411036014557,0.5589470732212066,0.9411569392681122,0.5386832594871521,0.9329689872264862,0.5735095322132111,0.9419132423400879,0.1820372673869133,4.975172116206243,2.6043183620159445,0.9906941102101252,0.5895388401471652,0.7674841009653531,0.5469569838964022,0.9401561572001531,0.5376678521816547,0.9246582251328689,0.5686541337233323,0.9417332135714017,0.17912543278474075,0.40720390356504,0.17912543278474075,0.05830659975226109
123,5,4,200,49,4.864960250854492,2.515276746749878,0.990567318201065,0.5796563744544982,0.768516194820404,0.527376972436905,0.9404548239707947,0.5166158604621888,0.9320598483085633,0.5553654038906097,0.9418971109390258,0.17317972123622893,4.737984033731314,2.4197466373443604,0.9902930718201858,0.5549359138195331,0.7564812761086684,0.5190563935499924,0.9392169530575092,0.5016272136798272,0.9240911923922025,0.5352182480005118,0.9410303647701557,0.16306298741927513,0.3891470753229581,0.16306298741927513,0.059017025507413425
123,5,5,200,49,4.701463603973389,2.397936978340149,0.9902400195598602,0.5496744525432586,0.7518422281742096,0.5005187779664994,0.9391888201236724,0.49139940142631533,0.9319751727581024,0.5294515579938889,0.9422103726863861,0.16083039432764054,4.577007073622483,2.3006243522350607,0.9898766783567575,0.5266675490599412,0.7402162551879883,0.4942898956628946,0.9385411739349365,0.4779857076131381,0.9230555708591754,0.5154615526015942,0.9408241968888503,0.1540727707055899,0.3757962699119861,0.1540727707055899,0.05922779469535901
123,5,6,200,49,4.576590719223023,2.3122644233703613,0.9899425446987152,0.5261704975366592,0.7340286815166474,0.47938159584999085,0.9381426084041595,0.4701631760597229,0.9323232960700989,0.5056002157926559,0.9438291585445404,0.14964407801628113,4.449261555304894,2.210572462815505,0.9898068446379441,0.5062371905033405,0.7284207114806542,0.4659899885837848,0.9378487055118268,0.45706180884287906,0.9242559808951157,0.49390228436543393,0.9428299344502963,0.14434811129019812,0.3636141075537755,0.14434811129019812,0.057212245292388476
123,5,7,200,49,4.44018105506897,2.2119397163391112,0.9897147512435913,0.503269419670105,0.7175809180736542,0.4623662257194519,0.9368486845493317,0.44872193932533266,0.932763307094574,0.4834045284986496,0.9456503784656525,0.13922065526247024,4.314003100762,2.120585404909574,0.9894906465823834,0.4807214461840116,0.702150298998906,0.44579073557486903,0.935373856471135,0.43243324527373683,0.9245088421381437,0.46548206760333133,0.9459929512097285,0.13120398956995744,0.34703449331797087,0.13120398956995744,0.05407011852814601
123,5,8,200,49,4.287120771408081,2.1047478342056274,0.9892250978946686,0.47646241784095766,0.6972460579872132,0.44261045038700103,0.9341884815692901,0.4213277268409729,0.9320857512950897,0.45275796711444855,0.9471220481395721,0.125294196754694,4.162968635559082,2.0063899663778453,0.9892073915554926,0.45103224653464097,0.6949817171463599,0.42429845608197725,0.9350744990202097,0.4087031575349661,0.9233018114016607,0.4475703995961409,0.9459857986523554,0.12303752910632354,0.3360211276091062,0.12303752910632354,0.054081544566612974
123,5,9,200,49,4.148369884490966,2.0085824966430663,0.9890286481380463,0.4468812346458435,0.6787346851825714,0.4196134746074677,0.933032854795456,0.3958924800157547,0.9308805561065674,0.43347024321556094,0.9476284253597259,0.11655917301774026,4.1041008325723505,1.990281105041504,0.9886962267068716,0.43022221556076634,0.6550777279413663,0.42041887916051424,0.9313969107774588,0.38676584913180423,0.9209647270349356,0.4166727295288673,0.9474626550307641,0.10867236497310492,0.31478068232536316,0.10867236497310492,0.05258596172699562
123,5,10,200,49,3.996254072189331,1.8984427762031555,0.9886624324321747,0.41879400074481965,0.6598133051395416,0.40021326959133147,0.9317042052745819,0.37238663375377656,0.9279289305210113,0.41022537350654603,0.9481752622127533,0.10643631651997566,3.9562534368955173,1.8828955521950355,0.9885148635277381,0.40929176715704113,0.6347311781002924,0.39445743423241836,0.9305182557839614,0.36589651153637814,0.919795077580672,0.393664497595567,0.9512234788674575,0.09921535219137485,0.30034711269231945,0.09921535219137485,0.04879626775017151
