seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
777,4,1,199,50,5.566515026092529,3.040993642807007,0.9910578501224517,0.6979022610187531,0.7702853190898895,0.6597191143035889,0.9394481480121613,0.728554083108902,0.9384269833564758,0.5787761104106903,0.9447876262664795,0.18295755356550217,5.151469010573167,2.7103895407456617,0.9904973827875577,0.6438460625134982,0.7540092284862812,0.604287748153393,0.9364081942118131,0.7112495486552899,0.924927674807035,0.5133007008295792,0.9428926981412448,0.15059349743219522,0.38111916184425354,0.15059349743219522,0.05723526873267614
777,4,2,199,50,5.118754348754883,2.6859445858001707,0.9906974005699157,0.6449812185764313,0.744041177034378,0.5917147827148438,0.9366067373752593,0.7069337570667267,0.9378182411193847,0.5106638711690903,0.9398572540283203,0.15013990610837935,4.945281028747559,2.5470654230851393,0.9901469624959506,0.6413580866960379,0.7217724873469427,0.5705337341015155,0.9344751834869385,0.6945594732577984,0.9235510230064392,0.4923293407146747,0.9366078147521386,0.1408899758870785,0.3676729431519142,0.1408899758870785,0.06355256615923001
777,4,3,199,50,4.840509605407715,2.4514568042755127,0.9903916800022126,0.6307997357845306,0.7382091772556305,0.5616308379173279,0.9370909774303436,0.684960025548935,0.9381338834762574,0.46746921896934507,0.93703617811203,0.12977948382496834,4.733713553502009,2.3740300765404334,0.9900482617891752,0.616375615963569,0.723303001660567,0.5511617568823007,0.9346217008737417,0.6730760656870328,0.9235021426127508,0.4527237048515907,0.9344323323323176,0.12272050174383017,0.34246596923241246,0.12272050174383017,0.06577516805667144
777,4,4,199,50,4.669505615234375,2.318753972053528,0.9902237951755524,0.6089600622653961,0.731197760105133,0.5373615372180939,0.9369184982776642,0.6639507639408112,0.9374334132671356,0.4416267502307892,0.9322305309772492,0.11840764641761779,4.584402744586651,2.2616179906404934,0.9897084878041194,0.5989828247290391,0.7243317090548002,0.5223769041208121,0.9351422557464013,0.6458935187413142,0.9215229291182297,0.42808551971728986,0.9321968234502352,0.11184876010968135,0.32587567888773405,0.11184876010968135,0.0679036768583151
777,4,5,199,50,4.521279020309448,2.205491280555725,0.9899165642261505,0.585874834060669,0.7237971699237824,0.5173285877704621,0.9369728171825409,0.6393724310398102,0.9363558971881867,0.4245734089612961,0.9269451820850372,0.11131234377622605,4.412712684044471,2.135299719296969,0.9895629240916326,0.5662031861451956,0.7132313893391535,0.5013996683634244,0.93476546727694,0.6138389018865732,0.919650348333212,0.40348045642559344,0.9268315159357511,0.10143492198907413,0.3086223029173337,0.10143492198907413,0.07331111625983165
777,4,6,199,50,4.3431294155120845,2.0835726284980773,0.9896968901157379,0.5495616543292999,0.7120482659339905,0.4873370218276978,0.9360645842552185,0.5972461009025574,0.9342246174812316,0.3949410092830658,0.9203806209564209,0.09942113146185876,4.2715475009037895,2.047572521062998,0.9893548488616943,0.5346178320737985,0.6964301833739648,0.4711935267998622,0.9327704952313349,0.5743340528928317,0.917306478206928,0.3830596919243152,0.9168536846454327,0.09443873740159549,0.29172820999072147,0.09443873740159549,0.08332357899500774
777,4,7,199,50,4.17494462966919,1.9678846502304077,0.9893939912319183,0.5166066390275955,0.6980436205863952,0.4583173006772995,0.9343249833583832,0.5581835961341858,0.932230862379074,0.37165330052375795,0.9134453928470612,0.09072529315948487,4.114594331154456,1.9329405472828791,0.9890861419531015,0.5079087271140172,0.683835547703963,0.44415706166854274,0.9318619691408597,0.5490369384105389,0.9155787412936871,0.3638996734068944,0.9124594514186566,0.08724897985274975,0.27705130210289586,0.08724897985274975,0.08769137011124538
777,4,8,199,50,4.0046980094909665,1.8402188634872436,0.9890862357616425,0.49075331032276154,0.6875080049037934,0.43339819490909576,0.932623405456543,0.530830260515213,0.9303975081443787,0.34922363817691804,0.9087074589729309,0.08203179106116294,3.9355112589322605,1.7962187161812415,0.9888759438808148,0.481572687625885,0.6827747409160321,0.4192174948178805,0.9310113191604614,0.5167531462816092,0.9141233013226435,0.33356465513889605,0.9120033520918626,0.07469457330612037,0.25612607254431796,0.07469457330612037,0.08817419753624843
777,4,9,199,50,3.8692144441604612,1.7423834824562072,0.9888327097892762,0.4669901633262634,0.6762032532691955,0.410925390124321,0.9309943282604217,0.5058314859867096,0.928562912940979,0.3331079161167145,0.9051517403125763,0.07614687874913216,3.7480357610262356,1.6546710271101732,0.9884876104501578,0.4513556177799518,0.6715325162960932,0.3944087074353145,0.928465315928826,0.4900229000128232,0.9101531276336083,0.3072998317388388,0.9087827159808233,0.06488365651323245,0.2372470750258519,0.06488365651323245,0.09144206517017804
777,4,10,199,50,3.706884779930115,1.6214715719223023,0.9883686506748199,0.4348022055625915,0.6598928642272949,0.3919772654771805,0.9292257344722747,0.48171660125255583,0.9257439506053925,0.3154009872674942,0.9017231440544129,0.06976528234779834,3.679250350365272,1.6144637419627264,0.9881207667864286,0.4294393223065596,0.6324382057556739,0.3832628566485185,0.926338961491218,0.475165456533432,0.9077479197428777,0.32317461646520174,0.8994893294114333,0.07380564912007405,0.2442530496762349,0.07380564912007405,0.10065429141888252
