seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
777,1,1,199,50,5.571591701507568,2.9829810667037964,0.990027791261673,0.7270766651630401,0.7624975407123565,0.7061530864238739,0.9402846360206604,0.8067247188091278,0.9316475915908814,0.615076014995575,0.9438516759872436,0.19974806487560273,5.166930528787466,2.651306757560143,0.9906679529410142,0.7102579107651343,0.7773147821426392,0.641517121058244,0.9417489216877863,0.7277757708842938,0.9341424290950482,0.558271600649907,0.9445812060282781,0.17232991525760064,0.4094937535432669,0.17232991525760064,0.05555720627307892
777,1,2,199,50,5.14372612953186,2.6420251893997193,0.989345246553421,0.7018394231796264,0.7577515482902527,0.6431857037544251,0.941070351600647,0.726076717376709,0.9304073739051819,0.5529212117195129,0.9425832509994507,0.16944176465272903,5.194200625786414,2.6749438505906324,0.989319553742042,0.6856867166665884,0.7496434862797077,0.6529086690682632,0.9380907141245328,0.8141092566343454,0.9286606220098642,0.5472231140503516,0.9389567787830646,0.16524503895869622,0.39812292273227984,0.16524503895869622,0.06125497817993164
777,1,3,199,50,4.937547369003296,2.48678418636322,0.9892504644393921,0.6696034562587738,0.7498750817775727,0.6171626210212707,0.9414140558242798,0.6818168199062348,0.9302534437179566,0.5221834313869477,0.9404757642745971,0.1547993689775467,4.736953038435716,2.3165590029496412,0.9906443815964919,0.6513666189633883,0.768011001440195,0.5907573975049533,0.9426568379768958,0.647952519930326,0.9343266441271856,0.4933646573470189,0.9414644608130822,0.14117288474853223,0.3711311656695146,0.14117288474853223,0.058679801340286546
777,1,4,199,50,4.769954881668091,2.3620806550979614,0.9889385414123535,0.6363165318965912,0.7383191847801208,0.5998441362380982,0.9415914869308472,0.6508370864391327,0.9306939291954041,0.4966581827402115,0.9377837097644806,0.1428507599234581,4.710211166968713,2.309461318529569,0.9897083365000211,0.6253230388347919,0.7441454254663907,0.5878153718434848,0.9407328137984643,0.6628689490831815,0.930921311561878,0.4881937778913058,0.9357062440652114,0.138883664057805,0.36465659279089707,0.138883664057805,0.06450227476083316
777,1,5,199,50,4.617358951568604,2.2440494108200073,0.9889613449573517,0.6143919634819031,0.7324414503574371,0.5796618950366974,0.9416030895709991,0.6253635549545288,0.9296771192550659,0.4768429398536682,0.93548499584198,0.13383909091353416,4.444239359635573,2.0856681787050686,0.9903608010365412,0.6050666662362906,0.7582703232765198,0.5640837733562176,0.9418798730923579,0.5981882489644564,0.933246332865495,0.45592902715389544,0.9382179837960464,0.1241739014020333,0.3463723888764015,0.1241739014020333,0.061958400962444454
777,1,6,199,50,4.454221925735474,2.1195945024490355,0.9887123489379883,0.5861666226387023,0.7230882143974304,0.5589603936672211,0.9417061877250671,0.5975517165660859,0.9288003468513488,0.45869853615760803,0.932069491147995,0.12540119886398315,4.260120245126577,1.9455113044151893,0.9901230014287509,0.5768478787862338,0.755056986441979,0.5384453076582688,0.9419950705308181,0.56725092117603,0.9325570280735309,0.4249282548060784,0.9364926035587604,0.1097727412214646,0.32524728087278515,0.1097727412214646,0.06366541867072766
777,1,7,199,50,4.314616470336914,2.017248227596283,0.9883768618106842,0.564574362039566,0.7132148671150208,0.5358098554611206,0.9410169959068299,0.5712446308135987,0.9277106297016143,0.4407840073108673,0.9291799950599671,0.11767936304211617,4.163697939652663,1.8879264684823842,0.989069388462947,0.5462867525907663,0.7289282221060532,0.5171519655447739,0.9410300759168772,0.5541719198226929,0.9284485120039719,0.41986579849169803,0.9291194264705365,0.10819549572009307,0.31923831884677595,0.10819549572009307,0.07106999164590469
777,1,8,199,50,4.14582221031189,1.8963130569458009,0.9879927027225495,0.5357658529281616,0.7001047599315643,0.5079040014743805,0.940670074224472,0.5418320417404174,0.9253888499736785,0.41347822844982146,0.9252894854545594,0.10602731436491013,4.028305420508752,1.791251356785114,0.988566673718966,0.5199583585445697,0.7168117807461665,0.4939866845424359,0.9407110993678753,0.5323408704537612,0.9272316235762376,0.4014594554901123,0.9258294105529785,0.09968628734350204,0.30477747091880214,0.09968628734350204,0.07440484057252224
777,1,9,199,50,4.011162981987,1.800819079875946,0.987697536945343,0.5118302011489868,0.685326738357544,0.48459717094898225,0.9400114917755127,0.5162148106098176,0.9234381330013275,0.3972318708896637,0.9224811637401581,0.09935746431350707,3.9169144813831034,1.720547969524677,0.9881910635874822,0.495855260353822,0.6955005985039932,0.47322511214476365,0.939378220301408,0.5064573287963867,0.9247938394546509,0.38588277651713443,0.9219196576338547,0.09454898306956658,0.2954800335260538,0.09454898306956658,0.07830069357386002
777,1,10,199,50,3.8683840227127075,1.6965071439743042,0.9870582211017609,0.48639870703220367,0.6720048451423645,0.4615441727638245,0.9387066769599914,0.4954223710298538,0.922182765007019,0.37904906272888184,0.9197570431232452,0.09225268289446831,3.799592366585365,1.6373180884581346,0.9881334121410663,0.4758687707094046,0.6859219670295715,0.4527475650493915,0.937795102596283,0.4800605773925781,0.9241089637462909,0.370389115351897,0.9206090798744788,0.08867803846414272,0.2856479722719926,0.08867803846414272,0.07962385593698575
