seed,fold,epoch,n_train,n_val,train_total,train_ce_region,train_dice_region,train_bce_binary,train_dice_binary,train_bce_boundary,train_dice_boundary,train_bce_inter,train_dice_inter,train_bce_curve,train_dice_curve,train_mse_curve,val_total,val_ce_region,val_dice_region,val_bce_binary,val_dice_binary,val_bce_boundary,val_dice_boundary,val_bce_inter,val_dice_inter,val_bce_curve,val_dice_curve,val_mse_curve,val_curve_heatmap_mae,val_curve_heatmap_mse,val_curve_heatmap_softdice
42,3,1,199,50,5.557852716445923,3.032357544898987,0.9903843939304352,0.6112653851509094,0.776203589439392,0.758510891199112,0.9382972693443299,0.6768214857578277,0.9343582987785339,0.5791536152362824,0.9487382733821869,0.1825888329744339,5.156894353719858,2.680878382462722,0.9907484237964337,0.5987634704663203,0.7789524151728704,0.7285597416070791,0.941574908219851,0.5878749673183148,0.9339504608741174,0.5587365902387179,0.9507890802163345,0.172464798276241,0.41074676467822147,0.172464798276241,0.04922780623802772
42,3,2,199,50,5.121974287033081,2.6706466674804688,0.9899756717681885,0.6071655464172363,0.7586863017082215,0.7007154560089112,0.9388161361217499,0.5822796177864075,0.932271362543106,0.5474768674373627,0.9495123088359833,0.16674118041992186,4.9268095676715555,2.509152045616737,0.990706769319681,0.6070378193488488,0.7645845871705276,0.6713661918273339,0.9419033160576453,0.5257437366705674,0.9331092467674842,0.5272216567626367,0.9508344989556533,0.15719951116121733,0.3921623229980469,0.15719951116121733,0.04919325187802315
42,3,3,199,50,4.874084091186523,2.471208152770996,0.9898021769523621,0.5939793407917022,0.7465635204315185,0.6658898603916168,0.9396947729587555,0.5303056234121323,0.9320678377151489,0.5248956394195556,0.9491596865653992,0.15582642287015916,4.823637448824369,2.4269393407381497,0.990262297483591,0.5881047432239239,0.752979759986584,0.6584668572132404,0.941117708499615,0.5423873640023745,0.926848631638747,0.5071261387604934,0.9512341572688177,0.14740921213076666,0.3792484173407921,0.14740921213076666,0.048812446399376944
42,3,4,199,50,4.683120622634887,2.3245316553115845,0.989579267501831,0.5671456170082092,0.7372898697853089,0.6440237104892731,0.939268091917038,0.4960044652223587,0.9296085214614869,0.497355552315712,0.9475259530544281,0.1426721155643463,4.5847111115088826,2.235887894263634,0.9902355304131141,0.5436042959873493,0.7547985177773696,0.6344450437105619,0.941298246383667,0.4865847871853755,0.9283793431061965,0.4921199862773602,0.9501780409079331,0.14039274133168733,0.37066427102455723,0.14039274133168733,0.04986691790131422
42,3,5,199,50,4.534486246109009,2.2050097513198854,0.989374943971634,0.5391444051265717,0.7317892146110535,0.6304239439964294,0.9387134027481079,0.4816213393211365,0.9277507448196411,0.4813524848222733,0.9464927554130554,0.13512575656175613,4.662991266984206,2.3030262360206017,0.9892332049516531,0.5597810745239258,0.74637954051678,0.632399701155149,0.938976948077862,0.5500897306662339,0.9222080753399775,0.4748010543676523,0.9487144763653095,0.13181700500158164,0.35846281280884373,0.13181700500158164,0.051357775926589966
42,3,6,199,50,4.384712533950806,2.0891722059249878,0.9892307305335999,0.5190244376659393,0.7291279470920563,0.610873658657074,0.937403382062912,0.4552911937236786,0.9254885590076447,0.4601332175731659,0.945124294757843,0.1253787660598755,4.623322780315693,2.274278063040513,0.988825091948876,0.5651290141619169,0.7493351010175852,0.6090265145668616,0.9392152749575101,0.5736808937329513,0.9190964698791504,0.4510106077561012,0.9460674982804519,0.12055969582154201,0.34135813667224,0.12055969582154201,0.05399195849895477
42,3,7,199,50,4.211387777328492,1.9572812151908874,0.9889445436000824,0.496803041100502,0.7246144998073578,0.590635496377945,0.93631267786026,0.42382157921791075,0.9239263713359833,0.42723181009292605,0.943027812242508,0.11058808103203774,4.19287083699153,1.9414073870732234,0.9894734300099887,0.4925620189079872,0.7357691709811871,0.5850737599226145,0.937660657442533,0.42795578791544986,0.9182559022536645,0.4187719294658074,0.942826720384451,0.10704979587059754,0.32334357500076294,0.10704979587059754,0.057245162244026475
42,3,8,199,50,4.069190101623535,1.8512055158615113,0.9887469041347504,0.47719297885894774,0.7184520304203034,0.568881311416626,0.9356124877929688,0.4009101343154907,0.9205499792098999,0.4043987703323364,0.9393231332302093,0.10075628817081451,4.051966832234309,1.834692725768456,0.9889486890572768,0.4682298761147719,0.7302266863676218,0.556853344807258,0.937565056177286,0.4220282595891219,0.91380296762173,0.39958953398924607,0.9393455844659072,0.09890487618171252,0.3098463943371406,0.09890487618171252,0.0607456172314974
42,3,9,199,50,3.9262009382247927,1.745636715888977,0.988518728017807,0.45493327915668486,0.7118019104003906,0.5434262812137604,0.9348166966438294,0.3790838098526001,0.9156767523288727,0.38564302027225494,0.9356998980045319,0.09305131986737251,3.9085130324730506,1.72788300881019,0.9892877202767593,0.4477736697747157,0.7213856990520771,0.5347097516059875,0.9354927769074073,0.38799877579395586,0.9093632377110995,0.39015863033441395,0.9345175302945651,0.09547396520009407,0.3027343979248634,0.09547396520009407,0.06558441685942504
42,3,10,199,50,3.782580633163452,1.6371082878112793,0.9881996417045593,0.43430098950862883,0.7043549287319183,0.517357577085495,0.9335822546482087,0.3635494667291641,0.9126131939888,0.36805197060108186,0.9309135496616363,0.0861071826517582,3.772478323716384,1.6317998996147742,0.9885894243533795,0.42766390167749846,0.7145566481810349,0.5063778047378247,0.9351589954816378,0.3684562398837163,0.9071234464645386,0.36178457507720363,0.9320171016913193,0.08382377085777429,0.2825240080173199,0.08382377085777429,0.06807834741014701
